mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.5300805568695068,0.11387699893428675,0.018800020217895508,0.0019439459980144526,5,log2,1,5,100,"{'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.8397291196388262,0.8449962377727614,0.8239277652370203,0.8517682468021068,0.8237951807228916,0.8368433100347212,0.011266027172370541,65
1.1271307945251465,0.055332564862383214,0.038000059127807614,0.004380647252128011,5,log2,1,5,200,"{'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",0.8412340105342363,0.8434913468773514,0.8254326561324304,0.8517682468021068,0.8260542168674698,0.8375960954427188,0.01029565448861695,49
1.4633590221405028,0.03853799005116273,0.04820404052734375,0.002038536475856173,5,log2,1,5,300,"{'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 300}",0.8397291196388262,0.8404815650865313,0.8269375470278405,0.8532731376975169,0.8253012048192772,0.8371445148539983,0.01022149446763457,61
0.4883908748626709,0.021156246142407378,0.017599010467529298,0.0007968095958409869,5,log2,3,2,100,"{'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 100}",0.8382242287434161,0.8449962377727614,0.8239277652370203,0.8510158013544018,0.8207831325301205,0.8357894331275441,0.01173391659772173,69
0.9149904727935791,0.0033436373352735073,0.03280353546142578,0.000981176686755586,5,log2,3,2,200,"{'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 200}",0.8427389014296464,0.8427389014296464,0.8246802106847254,0.8525206922498119,0.8245481927710844,0.8374453797129828,0.01106882797541736,53
1.3540209770202636,0.010297476248057075,0.04742574691772461,0.0017558094252263343,5,log2,3,2,300,"{'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 300}",0.8397291196388262,0.8419864559819413,0.8269375470278405,0.8540255831452219,0.8245481927710844,0.8374453797129828,0.010747017877877041,53
0.4609285831451416,0.008229921235614375,0.017531442642211913,0.00045609865271670783,5,log2,3,5,100,"{'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 5, 'n_estimators': 100}",0.8382242287434161,0.8449962377727614,0.8239277652370203,0.8510158013544018,0.8207831325301205,0.8357894331275441,0.01173391659772173,69
0.9044915676116944,0.003203135463392036,0.031796836853027345,0.0007495157344080324,5,log2,3,5,200,"{'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 5, 'n_estimators': 200}",0.8427389014296464,0.8427389014296464,0.8246802106847254,0.8525206922498119,0.8245481927710844,0.8374453797129828,0.01106882797541736,53
1.3655070304870605,0.011875335423778824,0.04830608367919922,0.0026484274604912004,5,log2,3,5,300,"{'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 5, 'n_estimators': 300}",0.8397291196388262,0.8419864559819413,0.8269375470278405,0.8540255831452219,0.8245481927710844,0.8374453797129828,0.010747017877877041,53
0.5434239864349365,0.0042426365326309135,0.02179851531982422,0.0007520011589071054,7,sqrt,1,2,100,"{'max_depth': 7, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.8427389014296464,0.8457486832204665,0.8284424379232506,0.8585402558314522,0.8313253012048193,0.8413591159219269,0.010806310064079587,45
1.0685627460479736,0.009144277195134356,0.03894376754760742,0.0006843706037070091,7,sqrt,1,2,200,"{'max_depth': 7, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.8427389014296464,0.8487584650112867,0.8269375470278405,0.8547780285929271,0.8335843373493976,0.8413594558822197,0.010051370283760587,43
1.6050921440124513,0.008249798481045546,0.057591485977172854,0.0013545094632073766,7,sqrt,1,2,300,"{'max_depth': 7, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300}",0.8404815650865313,0.8495109104589917,0.8299473288186606,0.8547780285929271,0.8313253012048193,0.841208626832386,0.00977836545392243,47
0.5386221408843994,0.00795500395343063,0.020003890991210936,0.000632958187996808,7,sqrt,1,5,100,"{'max_depth': 7, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.8449962377727614,0.8457486832204665,0.8314522197140707,0.8570353649360422,0.8305722891566265,0.8419609589599935,0.009908914052551537,37
1.067985963821411,0.009162839913678276,0.03900470733642578,0.001092627525658801,7,sqrt,1,5,200,"{'max_depth': 7, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",0.8442437923250564,0.8487584650112867,0.8314522197140707,0.8577878103837472,0.8313253012048193,0.8427135177277961,0.010223754062071324,29
1.6069912433624267,0.00960735971822125,0.05600452423095703,0.001095412556915569,7,sqrt,1,5,300,"{'max_depth': 7, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 300}",0.8434913468773514,0.8487584650112867,0.8337095560571859,0.8562829194883371,0.8305722891566265,0.8425629153181575,0.00948306302350997,31
0.5329941749572754,0.004596176108023308,0.020804548263549806,0.0007479685142921765,7,sqrt,3,2,100,"{'max_depth': 7, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 100}",0.837471783295711,0.8457486832204665,0.8322046651617758,0.8615500376222723,0.8335843373493976,0.8421119013299248,0.010802506156852212,33
1.0681854248046876,0.01581548659389825,0.04120259284973145,0.00375962271869685,7,sqrt,3,2,200,"{'max_depth': 7, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 200}",0.8397291196388262,0.8495109104589917,0.8329571106094809,0.8585402558314522,0.8328313253012049,0.8427137443679911,0.009984408101183962,25
1.5999946117401123,0.00600241178588737,0.05620245933532715,0.0019391985819877337,7,sqrt,3,2,300,"{'max_depth': 7, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 300}",0.8382242287434161,0.8487584650112867,0.8329571106094809,0.8585402558314522,0.8298192771084337,0.8416598674608139,0.010612056999752173,39
0.5371977329254151,0.0013281255120218786,0.02079606056213379,0.0011641887960910252,7,sqrt,3,5,100,"{'max_depth': 7, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 5, 'n_estimators': 100}",0.837471783295711,0.8457486832204665,0.8322046651617758,0.8615500376222723,0.8335843373493976,0.8421119013299248,0.010802506156852212,33
1.0701928615570069,0.006110207724887904,0.03919796943664551,0.0007436834991848698,7,sqrt,3,5,200,"{'max_depth': 7, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 5, 'n_estimators': 200}",0.8397291196388262,0.8495109104589917,0.8329571106094809,0.8585402558314522,0.8328313253012049,0.8427137443679911,0.009984408101183962,25
1.59998459815979,0.0014696408088899274,0.05760622024536133,0.002413205735849044,7,sqrt,3,5,300,"{'max_depth': 7, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 5, 'n_estimators': 300}",0.8382242287434161,0.8487584650112867,0.8329571106094809,0.8585402558314522,0.8298192771084337,0.8416598674608139,0.010612056999752173,39
0.5329076766967773,0.004485393463625802,0.021203327178955077,0.0011706805502046756,7,log2,1,2,100,"{'max_depth': 7, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.8427389014296464,0.8457486832204665,0.8284424379232506,0.8585402558314522,0.8313253012048193,0.8413591159219269,0.010806310064079587,45
1.0740652561187745,0.010028119890997599,0.03932895660400391,0.0017272461633236862,7,log2,1,2,200,"{'max_depth': 7, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.8427389014296464,0.8487584650112867,0.8269375470278405,0.8547780285929271,0.8335843373493976,0.8413594558822197,0.010051370283760587,43
1.605487871170044,0.0039930338827669975,0.058136796951293944,0.0009827278187927763,7,log2,1,2,300,"{'max_depth': 7, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300}",0.8404815650865313,0.8495109104589917,0.8299473288186606,0.8547780285929271,0.8313253012048193,0.841208626832386,0.00977836545392243,47
0.5376673221588135,0.004757648839112702,0.020463323593139647,0.000539849975137956,7,log2,1,5,100,"{'max_depth': 7, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.8449962377727614,0.8457486832204665,0.8314522197140707,0.8570353649360422,0.8305722891566265,0.8419609589599935,0.009908914052551537,37
1.068619728088379,0.01414231714257159,0.03857645988464355,0.0005215957007636719,7,log2,1,5,200,"{'max_depth': 7, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",0.8442437923250564,0.8487584650112867,0.8314522197140707,0.8577878103837472,0.8313253012048193,0.8427135177277961,0.010223754062071324,29
1.6065285682678223,0.007967160970981465,0.05672812461853027,0.0023990963556567413,7,log2,1,5,300,"{'max_depth': 7, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 300}",0.8434913468773514,0.8487584650112867,0.8337095560571859,0.8562829194883371,0.8305722891566265,0.8425629153181575,0.00948306302350997,31
0.5394367694854736,0.005943148778124962,0.021467256546020507,0.0015572194493086754,7,log2,3,2,100,"{'max_depth': 7, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 100}",0.837471783295711,0.8457486832204665,0.8322046651617758,0.8615500376222723,0.8335843373493976,0.8421119013299248,0.010802506156852212,33
1.0679510116577149,0.004062251133291524,0.04015913009643555,0.0007519456892596096,7,log2,3,2,200,"{'max_depth': 7, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 200}",0.8397291196388262,0.8495109104589917,0.8329571106094809,0.8585402558314522,0.8328313253012049,0.8427137443679911,0.009984408101183962,25
1.6012821197509766,0.004735575361154089,0.05655593872070312,0.0014576243247036633,7,log2,3,2,300,"{'max_depth': 7, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 300}",0.8382242287434161,0.8487584650112867,0.8329571106094809,0.8585402558314522,0.8298192771084337,0.8416598674608139,0.010612056999752173,39
0.5334555625915527,0.005287766602320071,0.022090911865234375,0.0011806724527483295,7,log2,3,5,100,"{'max_depth': 7, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 5, 'n_estimators': 100}",0.837471783295711,0.8457486832204665,0.8322046651617758,0.8615500376222723,0.8335843373493976,0.8421119013299248,0.010802506156852212,33
1.0689974308013916,0.012573624668991902,0.03861789703369141,0.0007796672409077032,7,log2,3,5,200,"{'max_depth': 7, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 5, 'n_estimators': 200}",0.8397291196388262,0.8495109104589917,0.8329571106094809,0.8585402558314522,0.8328313253012049,0.8427137443679911,0.009984408101183962,25
1.5966307640075683,0.005753300956532022,0.05500345230102539,0.0006351568569257925,7,log2,3,5,300,"{'max_depth': 7, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 5, 'n_estimators': 300}",0.8382242287434161,0.8487584650112867,0.8329571106094809,0.8585402558314522,0.8298192771084337,0.8416598674608139,0.010612056999752173,39
0.6721967220306396,0.006010595340996691,0.025399303436279295,0.00048720691907969664,10,sqrt,1,2,100,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.8532731376975169,0.8510158013544018,0.8397291196388262,0.8592927012791572,0.8403614457831325,0.848734441150607,0.007595842212958538,3
1.3335914611816406,0.013528389393836654,0.04920182228088379,0.0013246155157299055,10,sqrt,1,2,200,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.8547780285929271,0.8449962377727614,0.8404815650865313,0.8668171557562077,0.8381024096385542,0.8490350793693964,0.01056581110832483,1
1.9926085948944092,0.008305658538654791,0.07100319862365723,0.0006413848858060601,10,sqrt,1,2,300,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300}",0.8532731376975169,0.8457486832204665,0.835966892400301,0.8638073739653875,0.8381024096385542,0.8473796993844452,0.010233099132726367,9
0.6564992427825928,0.005131569662774006,0.024606084823608397,0.0004887315835977512,10,sqrt,1,5,100,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.8472535741158767,0.8465011286681715,0.835966892400301,0.8585402558314522,0.8403614457831325,0.8457246593597867,0.007630964208371804,23
1.3253884792327881,0.012553769868404131,0.047215938568115234,0.0008636420059368814,10,sqrt,1,5,200,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",0.8525206922498119,0.8487584650112867,0.8382242287434161,0.8623024830699775,0.8411144578313253,0.8485840653811634,0.008565555233937016,5
1.9757680416107177,0.009746990200283637,0.0714029312133789,0.003006827570736799,10,sqrt,1,5,300,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 300}",0.8517682468021068,0.8495109104589917,0.8382242287434161,0.8600451467268623,0.838855421686747,0.8476807908836246,0.00824921375570672,7
0.6348042488098145,0.0031208890917667487,0.024309492111206053,0.00098612954768279,10,sqrt,3,2,100,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 100}",0.8465011286681715,0.8487584650112867,0.835214446952596,0.8615500376222723,0.8381024096385542,0.846025297578576,0.009255925857879382,15
1.3031461715698243,0.014652520680599603,0.04660024642944336,0.000804297542367116,10,sqrt,3,2,200,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 200}",0.8472535741158767,0.8495109104589917,0.8329571106094809,0.8607975921745673,0.838855421686747,0.8458749218091327,0.009528383017471937,19
1.973658847808838,0.03107443296797972,0.06879925727844238,0.0011671340916241,10,sqrt,3,2,300,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 300}",0.8487584650112867,0.8510158013544018,0.8337095560571859,0.8607975921745673,0.838855421686747,0.8466273672568377,0.009506505034144025,11
0.6548649311065674,0.018379167013339335,0.024193572998046874,0.00074915784706211,10,sqrt,3,5,100,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 5, 'n_estimators': 100}",0.8465011286681715,0.8487584650112867,0.835214446952596,0.8615500376222723,0.8381024096385542,0.846025297578576,0.009255925857879382,15
1.280400800704956,0.008276590105759495,0.04700722694396973,0.0008992751422205197,10,sqrt,3,5,200,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 5, 'n_estimators': 200}",0.8472535741158767,0.8495109104589917,0.8329571106094809,0.8607975921745673,0.838855421686747,0.8458749218091327,0.009528383017471937,19
1.924526834487915,0.012590637859768335,0.06920318603515625,0.0014728878356380164,10,sqrt,3,5,300,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 5, 'n_estimators': 300}",0.8487584650112867,0.8510158013544018,0.8337095560571859,0.8607975921745673,0.838855421686747,0.8466273672568377,0.009506505034144025,11
0.6622998714447021,0.0012076081832857798,0.025310802459716796,0.0003976269381720466,10,log2,1,2,100,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.8532731376975169,0.8510158013544018,0.8397291196388262,0.8592927012791572,0.8403614457831325,0.848734441150607,0.007595842212958538,3
1.324718999862671,0.003766166164359851,0.04660196304321289,0.0007994980533989384,10,log2,1,2,200,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.8547780285929271,0.8449962377727614,0.8404815650865313,0.8668171557562077,0.8381024096385542,0.8490350793693964,0.01056581110832483,1
1.9952215194702148,0.017766126436879755,0.07114992141723633,0.002732322205672469,10,log2,1,2,300,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300}",0.8532731376975169,0.8457486832204665,0.835966892400301,0.8638073739653875,0.8381024096385542,0.8473796993844452,0.010233099132726367,9
0.6601154804229736,0.007143809985727009,0.024402904510498046,0.0010234723328692418,10,log2,1,5,100,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.8472535741158767,0.8465011286681715,0.835966892400301,0.8585402558314522,0.8403614457831325,0.8457246593597867,0.007630964208371804,23
1.3091944217681886,0.00800008250991929,0.047452020645141604,0.0007445972986284472,10,log2,1,5,200,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",0.8525206922498119,0.8487584650112867,0.8382242287434161,0.8623024830699775,0.8411144578313253,0.8485840653811634,0.008565555233937016,5
1.9791290283203125,0.02326115306998092,0.07083220481872558,0.0022922698828582357,10,log2,1,5,300,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 300}",0.8517682468021068,0.8495109104589917,0.8382242287434161,0.8600451467268623,0.838855421686747,0.8476807908836246,0.00824921375570672,7
0.6461145877838135,0.007735753442923516,0.024837446212768555,0.00041909644538893774,10,log2,3,2,100,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 100}",0.8465011286681715,0.8487584650112867,0.835214446952596,0.8615500376222723,0.8381024096385542,0.846025297578576,0.009255925857879382,15
1.3125850677490234,0.011886536938505846,0.04800434112548828,0.00275443638862923,10,log2,3,2,200,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 200}",0.8472535741158767,0.8495109104589917,0.8329571106094809,0.8607975921745673,0.838855421686747,0.8458749218091327,0.009528383017471937,19
1.931792640686035,0.025701723102220995,0.06860532760620117,0.0010198938276694456,10,log2,3,2,300,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 300}",0.8487584650112867,0.8510158013544018,0.8337095560571859,0.8607975921745673,0.838855421686747,0.8466273672568377,0.009506505034144025,11
0.6403965473175048,0.005455715095605441,0.025608921051025392,0.0012114283567487075,10,log2,3,5,100,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 5, 'n_estimators': 100}",0.8465011286681715,0.8487584650112867,0.835214446952596,0.8615500376222723,0.8381024096385542,0.846025297578576,0.009255925857879382,15
1.2801883697509766,0.009090543683423687,0.04760942459106445,0.00241190444640838,10,log2,3,5,200,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 5, 'n_estimators': 200}",0.8472535741158767,0.8495109104589917,0.8329571106094809,0.8607975921745673,0.838855421686747,0.8458749218091327,0.009528383017471937,19
1.901087474822998,0.04695193673579446,0.06519989967346192,0.011754733009251565,10,log2,3,5,300,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 5, 'n_estimators': 300}",0.8487584650112867,0.8510158013544018,0.8337095560571859,0.8607975921745673,0.838855421686747,0.8466273672568377,0.009506505034144025,11
